351.0,-8098.625,NA,
355.0,-8116.125,9.544492443241847,
359.0,-8133.625,NA,
363.0,-8151.125,10.59811867764314,
367.0,-8168.625,NA,
371.0,-8186.125,NA,
376.0,-8208.0,NA,
380.0,-8225.5,9.85821672844391,
384.0,-8243.0,NA,
388.0,-8260.5,NA,
392.0,-8272.133333333333,NA,
396.0,-8283.766666666666,10.728190399509808,
400.0,-8295.4,NA,
404.0,-8307.033333333333,NA,
408.0,-8318.666666666666,NA,
412.0,-8330.300000000001,9.96860333324439,
416.0,-8341.933333333332,NA,
420.0,-8353.566666666668,NA,
424.0,-8365.199999999999,NA,
428.0,-8376.833333333334,10.971576945644381,
432.0,-8388.466666666667,NA,
436.0,-8400.099999999999,NA,
440.0,-8411.733333333334,NA,
444.0,-8423.366666666665,9.863031998361834,
448.0,-8435.0,NA,
452.0,-8467.75,11.811136757681822,
456.0,-8500.5,NA,
460.0,-8533.25,11.127927161889598,
464.0,-8566.0,NA,
468.0,-8598.75,9.562161155092998,
472.0,-8631.5,NA,
476.0,-8664.25,9.79591753378374,
480.0,-8697.0,NA,
484.0,-8724.219047619048,10.555600066152685,
488.0,-8751.438095238096,NA,
492.0,-8778.657142857142,10.412761826902694,
496.0,-8805.87619047619,NA,
500.0,-8833.095238095239,10.164529507234358,
504.0,-8860.314285714287,NA,
508.0,-8887.533333333333,11.155408065081339,
512.0,-8914.752380952381,NA,
516.0,-8941.971428571429,10.506024662025126,
520.0,-8969.190476190475,NA,
524.0,-8996.409523809523,11.097704095796527,
528.0,-9023.628571428571,NA,
532.0,-9050.84761904762,11.103786955501677,
536.0,-9078.066666666666,NA,
540.0,-9105.285714285714,11.092037876174272,
544.0,-9132.504761904762,NA,
548.0,-9159.723809523808,10.671651209509154,
552.0,-9186.942857142858,NA,
556.0,-9214.161904761904,10.731435362097717,
560.0,-9241.380952380952,NA,
564.0,-9268.6,9.180925918525205,
568.0,-9295.819047619047,NA,
572.0,-9323.038095238095,9.178370408065051,
576.0,-9350.257142857143,NA,
580.0,-9377.47619047619,10.566451151663566,
584.0,-9404.695238095237,9.593305076551903,
588.0,-9440.749999999998,9.212614066213142,
592.0,-9479.75,9.604043689751713,
596.0,-9518.75,8.87758318370355,
600.0,-9557.75,9.230735621192371,
604.0,-9596.75,8.246609494804495,
608.0,-9635.75,9.72910921521403,
611.0,-9665.0,8.885848462139235,
615.0,-9704.0,9.459705435393913,
619.0,-9743.0,10.885343970788114,
623.0,-9782.0,8.907234270626963,
627.0,-9820.999999999998,9.846912336041639,
631.0,-9860.0,9.192180996205977,
635.0,-9898.999999999998,10.464784961006451,
637.0,-9918.5,10.045510357551361,
